time,Drug,EGF_ligand,EGFR_total,EGFR_dimer,pEGFR,GRB2_SOS,RAS_GTP,pERK,pAKT,Phenotype,CBL_active,EGFR_ubiquitinated
24.3,0.05414985409769222,1.0,0.4936578701607528,0.7812629476175529,1.395844857652294,1.64743756357077,1.616575392301826,1.182960614616063,1.114722434188799,0.7191970329737134,1.0128824759924617,1.1076959354739857
24.599999999999998,0.05223513114889971,1.0,0.49157706646864363,0.7845576554842392,1.4109036436539542,1.655456765991517,1.618789800234481,1.1884285554754825,1.1199550109543952,0.7197362538214299,1.019292904293879,1.1291118488860954
24.9,0.050388112241636425,1.0,0.4893684844810742,0.7871584906703352,1.4245242286750475,1.6629368554537072,1.6208860644015408,1.1935016641830303,1.1248217548693864,0.7202823908033739,1.0253960048741155,1.1494231220484463
25.2,0.04860640338086395,1.0,0.48706175738943785,0.7891032352306376,1.4367294589309079,1.6698951287607107,1.622866543456705,1.1981945202051876,1.129335411603105,0.7208338045156877,1.031194054652126,1.168577346121571
25.5,0.046887695222505806,1.0,0.48468512600811875,0.7904319090822367,1.4475500217946489,1.6763494521864946,1.624733953518573,1.2025218936606359,1.1335089990645475,0.7213889683799076,1.0366903495937203,1.1865320598817746
25.8,0.0452297600802143,1.0,0.48226527504899375,0.7911863173813535,1.4570238352489984,1.6823181039626052,1.626491297019947,1.206498649046252,1.1373557082427033,0.7219464633188132,1.0418890881000111,1.203254623617438
26.099999999999998,0.04363044903797723,1.0,0.4798272053051413,0.7914096077601851,1.465195400118064,1.6878196419112106,1.6281418007802377,1.2101396669091244,1.1408888212421753,0.7225049725550493,1.046795265888863,1.2187220043321578
26.4,0.04208768916482185,1.0,0.4773941399532738,0.7911458423337032,1.4721151243476878,1.692872793155805,1.6296888624893524,1.2134597809835856,1.1441216442767255,0.723063276572037,1.051414581494377,1.2329204797426438
26.7,0.04059948082800631,1.0,0.47498746262852326,0.7904395888681961,1.4778386285435705,1.6974963630370916,1.631136004803949,1.2164737285103369,1.1470674535456162,0.7236202482656416,1.0557533514934134,1.2458452692557787
27.0,0.0391638951012156,1.0,0.47262668451559803,0.7893355349162245,1.4824260417647541,1.7017091605675088,1.6324868362834015,1.2191961116525956,1.1497394520832542,0.7241748483059227,1.0598184345692976,1.2575001006139184
27.3,0.037779071264403156,1.0,0.4703294374284715,0.7878781280858093,1.4859412962122052,1.7055299379675017,1.6337450184289044,1.221641368117925,1.1521507358375525,0.7247261207207333,1.0636171635375418,1.2678967212189547
27.599999999999998,0.03644321439203712,1.0,0.4681114897039834,0.7861112449460006,1.4884514289591149,1.7089773420354748,1.6349142381314983,1.2238237492814117,1.1543142673937647,0.7252731887067394,1.0671572844837292,1.2770543632942042
27.9,0.03515459302662565,1.0,0.46598678169757096,0.7840778903978366,1.49002589825646,1.7120698753080947,1.6359981848808347,1.2257573042844623,1.1562428559163507,0.7258152506683475,1.0704469021972212,1.284999172030773
28.2,0.033911536934505715,1.0,0.46396747772479274,0.7818199286795121,1.4907359212335514,1.7148258651662112,1.6370005321342207,1.2274558687528359,1.1579491420305557,0.7263515764809068,1.0734944311242578,1.2917636057051944
28.5,0.03271243494098639,1.0,0.46206403142282954,0.7793778465458719,1.4906538390206219,1.7172634392327473,1.637924922293426,1.2289330569372865,1.159445586507207,0.726881503971226,1.0763085511087906,1.2973858164628516
28.799999999999997,0.031555732842040975,1.0,0.46028526169460793,0.7767905485808506,1.4898525144725383,1.7194005055918695,1.6387749547838673,1.2302022562304262,1.1607444617485365,0.7274044356057902,1.0788981672378855,1.301909020053161
29.099999999999998,0.030439931389840993,1.0,0.4586384366284856,0.7740951840796365,1.4884047667935103,1.7212547365333202,1.639554176776334,1.2312766231545207,1.1618578451997474,0.7279198353749828,1.0812723731598617,1.3053808622948646
29.4,0.029363584349521223,1.0,0.4571293630439732,0.7713270044840126,1.486382846475727,1.7228435546920415,1.6402660761349597,1.2321690800473561,1.1627976139307932,0.728427225860027,1.0834404172967569,1.3078527894608336
29.7,0.028325296624656795,1.0,0.4557624795859971,0.7685192499747737,1.483857953092076,1.724184120611416,1.6409140762163603,1.2328923117976653,1.1635754397458122,0.7289261854681861,1.0854116714276723,1.3093794291194598
30.0,0.027323722449023008,1.0,0.45454095156592533,0.765703063521264,1.480899797644171,1.725293320908831,1.6415015321836697,1.233458762098424,1.164202784284253,0.7294163458209658,1.0871956011755473,1.3100179872718276
30.299999999999997,0.026357563642293906,1.0,0.4534667660182138,0.7629074304588082,1.4775762103785246,1.7261877563652244,1.6420317285355475,1.233880628796103,1.1646908936782658,0.7298973892795749,1.0888017379865316,1.3098276668975803
30.599999999999998,0.02542556792741883,1.0,0.45254082570019344,0.760159141506518,1.4739527942593702,1.7268837293959143,1.6425078775842277,1.2341698580170817,1.165050792425738,0.7303690465917214,1.0902396522479116,1.3088691122839746
30.9,0.024526527307496146,1.0,0.4517630410041539,0.7574827770450631,1.4700926236364145,1.727397230488548,1.642933118648395,1.234338136849137,1.1652932762275885,0.7308310946438947,1.091518927247124,1.3072038827770023
31.2,0.02365927650004012,1.0,0.4511324189719648,0.7549007104395004,1.4660559870764214,1.727743923315316,1.6433105177562786,1.2343968844463087,1.1654289036216554,0.7312833543036013,1.0926491337302802,1.3048939588740596
31.5,0.022822691426611728,1.0,0.4506471488009267,0.7524331282082746,1.4619001728424412,1.7279391283404983,1.6436430676820126,1.2343572415094386,1.1654679863236828,0.7317256883365677,1.093639804873371,1.3020012828861303
31.799999999999997,0.022015687755855655,1.0,0.45030468340437696,0.7500980648977417,1.4576792951043809,1.7279978048506104,1.6439336881641582,1.2342300581721288,1.1654205782583393,0.7321579993846683,1.0945004115323973,1.2985873357436155
32.1,0.021237219498055036,1.0,0.45010181674177874,0.7479114506137228,1.4534441586474982,1.7279345314323515,1.6441852261794645,1.2340258803923638,1.1652964633295935,0.7325802279912723,1.095240337689546,1.2947127509117065
32.4,0.02048627764938249,1.0,0.4500347567612832,0.7458871692796929,1.4492421596073572,1.7277634850127017,1.6444004561676018,1.2337549350132648,1.1651051420397867,0.7329923506618162,1.0958688560606233,1.2904369658245336
32.699999999999996,0.01976188888408978,1.0,0.4500991939043195,0.7440371258278401,1.4451172195951674,1.7274984186551443,1.6445820801237991,1.2334271137118369,1.1648558171199244,0.7333943779486715,1.0963951038736768,1.285817910746428
33.0,0.019063114292941476,1.0,0.4502903652082439,0.7423713206777344,1.4411097504794532,1.72715263837545,1.6447327274961505,1.233051956101679,1.1645573783796446,0.7337863525507748,1.0968280588695403,1.2809117345259704
