time,Drug,EGF_ligand,EGFR_total,EGFR_dimer,pEGFR,GRB2_SOS,RAS_GTP,pERK,pAKT,Phenotype,CBL_active,EGFR_ubiquitinated
34.8,0.015359824149507262,1.0,0.4955192750865821,0.8259832606842806,1.5768771338709335,1.7536263061805637,1.64987418205564,1.2522078806571122,1.18207402856652,0.7538214071239676,1.1226335325965071,1.2644679652223987
35.1,0.014816705275439362,1.0,0.49551927521280265,0.8259832608253747,1.5768771339164278,1.7536263061189648,1.6498741820372378,1.252207880619233,1.1820740285277949,0.753821407153002,1.1226335325366912,1.2644679648782855
35.4,0.014292790925361957,1.0,0.49551927533776163,0.8259832609782747,1.5768771339977665,1.753626306066188,1.6498741820201055,1.2522078805878434,1.1820740284950606,0.7538214071812722,1.1226335324822447,1.2644679645733732
35.699999999999996,0.013787402032942944,1.0,0.4955192754609543,0.8259832611416744,1.5768771341127308,1.7536263060220196,1.649874182004256,1.2522078805627523,1.1820740284681575,0.7538214072088162,1.1226335324331396,1.264467964307031
36.0,0.013299883543436431,1.0,0.49551927558191,0.8259832613142873,1.5768771342590624,1.7536263059862167,1.6498741819896952,1.2522078805437493,1.1820740284469076,0.7538214072356703,1.122633532389324,1.2644679640784842
36.3,0.012829603564640128,1.0,0.4955192757001924,0.8259832614948515,1.5768771344344765,1.753626305958511,1.6498741819764229,1.2522078805306072,1.1820740284311164,0.7538214072618695,1.1226335323507246,1.2644679638868266
36.6,0.012375952547874524,1.0,0.49551927581540006,0.8259832616821332,1.5768771346366737,1.7536263059386121,1.6498741819644336,1.2522078805230838,1.1820740284205746,0.7538214072874473,1.1226335323172492,1.2644679637310297
36.9,0.011938342497922564,1.0,0.4955192759271661,0.8259832618749323,1.5768771348633508,1.7536263059262076,1.6498741819537155,1.2522078805209234,1.1820740284150593,0.7538214073124355,1.1226335322887857,1.264467963609955
37.199999999999996,0.01151620621090547,1.0,0.4955192760351584,0.825983262072085,1.576877135112212,1.7536263059209676,1.649874181944252,1.2522078805238595,1.1820740284143365,0.7538214073368645,1.1226335322652057,1.2644679635223641
37.5,0.011108996539107152,1.0,0.49551927613907903,0.8259832622724677,1.5768771353809785,1.7536263059225465,1.6498741819360214,1.2522078805316157,1.1820740284181626,0.753821407360763,1.1226335322463648,1.2644679634669298
37.8,0.010716185681794214,1.0,0.49551927623866404,0.8259832624750002,1.5768771356673985,1.753626305930586,1.6498741819289982,1.2522078805439083,1.1820740284262854,0.753821407384158,1.1226335322321044,1.264467963442247
38.1,0.010337264501112251,1.0,0.4955192763336829,0.825983262678648,1.5768771359692553,1.753626305944716,1.6498741819231515,1.2522078805604473,1.1820740284384463,0.7538214074070756,1.1226335322222536,1.2644679634468425
